ORDR-Num,Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,Exclusivity Protected Indication *,Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key,Good,Rare Disease,GARD_ID,UNII,Gene,UniProt,Family,Name,DrugBank gene1,DrugBank gene2,DrugBank gene3,MOA Long,Targets (NPC),MOA
2400,fixed dose combination of pyronaridine tetraphosphate and artesunate,,9/27/18,Treatment of malaria,Designated,Not FDA Approved for Orphan Indication,,,,,"Shin Poong Pharmaceutical Co., Ltd.","161 Yoksam-Ro, Gangnam-Gu",,Seoul,Seoul,,South Korea,651218,FALSE,,,60W3249T9M,,,,,,,,"Artesunate is metabolized to the active DHA.[L14099] the endoperoxide bridge of DHA reacts with heme, generating free radicals which inhibit protein and nucleic acid synthesis of the _Plasmodium_ parasites during all erythrocytic stages.[L14099,L891] Reactions with these free radicals can also lead to alkylation of parasitic proteins such as a calcium adenosine triphosphatase and EXP1, a glutathione S-transferase.[A18389,L891]",,DNA synthesis inhibitor
5584,Troleandomycin,,9/21/89,Treatment of severe steroid-requiring asthma.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Szefler, Stanley M. M.D.",National Jewish Center for Immunology and Respirat,1400 Jackson Street,Denver,Colorado,80206,United States,39089,FALSE,,,C4DZ64560D,,,,,,,,"As a macrolide, troleandomycin binds to the 50S subunit of the bacterial ribosome [T28]. This binding inhibits translocation of tRNA along the A, P, and E sites of the ribosome. With tRNA unable to move from site to site, amino acids cannot be deposited onto the polypeptide chain leading to failure of protein synthesis. Bacterial cell growth and duplication is inhibited without the ability to generate the necessary proteins.",,protein synthesis inhibitor
3827,Near-infrared monoamine oxidase inhibitor (conjugate of clorgyline and cyanine dye MHI-148),,4/15/20,Treatment of glioma,Designated,Not FDA Approved for Orphan Indication,,,,,"Jean C. Shih, Ph.D.",Department of Pharmacology and Pharmaceutical Sciences,University of Southern California,Los Angeles,California,90089,United States,740420,FALSE,,,8UQ3W6JXAN,,,,,,,,"As a platinum analog, nedaplatin likely works similarly to [DB00515] on which the following mechanistic description is based. Once it has entered the cell it is hydrolyzed to its active form which complexes with water molecules [A20304]. This form binds to to nucleophiles in the cytoplasm such as glutathione and other cyteine rich proteins resulting in an overall increase in oxidative stress as the cell loses antioxidant proteins. It also binds to purine nucleotides in the DNA. The active form allows for two binding interactions to form cross-links between these nucleotides. High mobility group proteins-1 and -2 induce apoptosis in response to guanine cross-links and their binding serves to shield the cross-linked DNA from repair mechanisms. The mismatch repair (MMR) protein complex also recognizes the distortion caused by platinum complexes and attempts to repair the DNA. This results in single strand breaks when the MMR complex attempts to remove the platinum cross-link. The MMR complex induces apoptosis after the repair attempt has failed. The single strand break in DNA makes it easier to form lethal double strand breaks with radiation treatment thus creating the radiosensitizing effect of nedaplatin [A20303].",,DNA inhibitor
4017,omeprazole-lansoprazole with buffer,,2/10/15,Treatment of esophageal ulcers,Designated,Not FDA Approved for Orphan Indication,,,,,"Effexus Pharmaceuticals, LLC",10901 Granada Lane,Suite 101,Leawood,Kansas,66211,United States,446014,FALSE,,,0K5C5T2QPG,,,,,,,,"As a PPI, lansoprazole is a prodrug and requires protonation via an acidic environment to become activated. [A174244]  Once protonated, lansoprazole is able to react with cysteine residues, specifically Cys813 and Cys321, on parietal H+,K+-ATPase resulting in stable disulfides.[A174244][A177077]  PPI's in general are able to provide prolonged inhibition of acid secretion due to their ability to bind covalently to their targets.[A174244]   ",CYP3A4|CYP3A5|ATP4A|ATP4B|CYP2C19,ATPase inhibitor
282,"2-[(3-methyl-4-(2,2,2-trifluoroethoxy) pyridin-2-yl)methylsulfinyl] -1H-benzoimidazole",,8/27/08,Treatment of hepatocellular carcinoma.,Designated,Not FDA Approved for Orphan Indication,,,,,"BioQuant, Inc.",6330 Nancy Ridge Drive,,San Diego,California,92121,United States,264508,FALSE,,,0K5C5T2QPG,,,,,,,,"As a PPI, lansoprazole is a prodrug and requires protonation via an acidic environment to become activated. [A174244]  Once protonated, lansoprazole is able to react with cysteine residues, specifically Cys813 and Cys321, on parietal H+,K+-ATPase resulting in stable disulfides.[A174244][A177077]  PPI's in general are able to provide prolonged inhibition of acid secretion due to their ability to bind covalently to their targets.[A174244]   ",CYP3A4|CYP3A5|ATP4A|ATP4B|CYP2C19,ATPase inhibitor
4355,posaconazole,,10/4/16,Treatment of invasive aspergillosis,Designated,Not FDA Approved for Orphan Indication,,,,,"Merck, Sharp & Dohme Corp.",1 Merck Drive,,Whitehouse Station,New Jersey,8889,United States,539016,FALSE,,,6TK1G07BHZ,,,,,,,,"As a triazole antifungal agent, posaconazole exerts its antifungal activity through blockage of the cytochrome P-450 dependent enzyme, sterol 14&alpha;-demethylase, in fungi by binding to the heme cofactor located on the enzyme. This leads to the inhibition of the synthesis of ergosterol, a key component of the fungal cell membrane, and accumulation of methylated sterol precursors. This results in inhibition of fungal cell growth and ultimately, cell death.",CYP3A4|CYP51A1,sterol demethylase inhibitor
4356,posaconazole,,7/16/04,Treatment of zygomycosis,Designated,Not FDA Approved for Orphan Indication,,,,,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc.",351 N. Sumneytown Pike,UG2CD-48,North Wales,Pennsylvania,19454,United States,187604,FALSE,,,6TK1G07BHZ,,,,,,,,"As a triazole antifungal agent, posaconazole exerts its antifungal activity through blockage of the cytochrome P-450 dependent enzyme, sterol 14&alpha;-demethylase, in fungi by binding to the heme cofactor located on the enzyme. This leads to the inhibition of the synthesis of ergosterol, a key component of the fungal cell membrane, and accumulation of methylated sterol precursors. This results in inhibition of fungal cell growth and ultimately, cell death.",CYP3A4|CYP51A1,sterol demethylase inhibitor
5090,Sodium thiosulfate,,3/17/04,Prevention of platinum-induced ototoxicity in pediatric patients,Designated,Not FDA Approved for Orphan Indication,,,,,"Fennec Pharmaceuticals, Inc.",PO Box 13628,68 T.W. Alexander Drive,Research Triangle Park,North Carolina,27709,United States,177303,FALSE,,,HX1032V43M,,,,,,,,"As antidote: Sodium thiosulfate acts as a sulfur donor for the endogenous sulfur transferase enzyme, rhodanese. It is used together with sodium nitrite for cyanide poisiong as antidote. Cyanide has a very high affinity for iron in the ferric state. It reacts with the trivalent (ferric) iron of mitochondrial cytochrome oxidase, thereby inhibiting cellular respiration, resulting in lactic acidosis and cytotoxic hypoxia. Sodium nitrite reacts with hemoglobin to form methemoglobin, which competes with cytochrome oxidase for the cyanide ion. Cyanide binds to methemoglobin to form cyanmethemoglobin and restore the activity of cytochrome oxidase. When cyanide dissociates from methemoglobin, sodium thiosulfate facilitates its conversion by rhodanese to thiocyanate, a less toxic ion. %0AAs antineoplastic adjunct: The mechanism of action of sodium thiosulfate is still not clear, but it is thought that it forms a complex with cisplastin via covalent bond, which renders cisplastin more readily eliminated from the kidneys. It was believed also that sodium thiosulfate plays a role in the protection from nephrotoxicity caused by cisplastin, through reducing delivery of cisplatin to the kidneys and by neutralizing cisplatin in the kidneys where sodium thiosulfate is highly concentrated.  ",,
5091,sodium thiosulfate,,10/13/11,Prevention of platinum-induced ototoxicity in pediatric patients,Designated,Not FDA Approved for Orphan Indication,,,,,Hope Pharmaceuticals,16416 North 92nd St.,Suite 125,Scottsdale,Alaska,85260,United States,353311,FALSE,,,HX1032V43M,,,,,,,,"As antidote: Sodium thiosulfate acts as a sulfur donor for the endogenous sulfur transferase enzyme, rhodanese. It is used together with sodium nitrite for cyanide poisiong as antidote. Cyanide has a very high affinity for iron in the ferric state. It reacts with the trivalent (ferric) iron of mitochondrial cytochrome oxidase, thereby inhibiting cellular respiration, resulting in lactic acidosis and cytotoxic hypoxia. Sodium nitrite reacts with hemoglobin to form methemoglobin, which competes with cytochrome oxidase for the cyanide ion. Cyanide binds to methemoglobin to form cyanmethemoglobin and restore the activity of cytochrome oxidase. When cyanide dissociates from methemoglobin, sodium thiosulfate facilitates its conversion by rhodanese to thiocyanate, a less toxic ion. %0AAs antineoplastic adjunct: The mechanism of action of sodium thiosulfate is still not clear, but it is thought that it forms a complex with cisplastin via covalent bond, which renders cisplastin more readily eliminated from the kidneys. It was believed also that sodium thiosulfate plays a role in the protection from nephrotoxicity caused by cisplastin, through reducing delivery of cisplatin to the kidneys and by neutralizing cisplatin in the kidneys where sodium thiosulfate is highly concentrated.  ",,
3753,N-acetylcysteine and sodium thiosulfate,,8/31/15,Prevention of platinum-induced toxicities in pediatric patients (0 through 16 years of age).,Designated,Not FDA Approved for Orphan Indication,,,,,"Edward A. Neuwelt, MD",3181 SW Sam Jackson Park Road,,Portland,Oregon,97239,United States,479415,FALSE,,,HX1032V43M,,,,,,,,"As antidote: Sodium thiosulfate acts as a sulfur donor for the endogenous sulfur transferase enzyme, rhodanese. It is used together with sodium nitrite for cyanide poisiong as antidote. Cyanide has a very high affinity for iron in the ferric state. It reacts with the trivalent (ferric) iron of mitochondrial cytochrome oxidase, thereby inhibiting cellular respiration, resulting in lactic acidosis and cytotoxic hypoxia. Sodium nitrite reacts with hemoglobin to form methemoglobin, which competes with cytochrome oxidase for the cyanide ion. Cyanide binds to methemoglobin to form cyanmethemoglobin and restore the activity of cytochrome oxidase. When cyanide dissociates from methemoglobin, sodium thiosulfate facilitates its conversion by rhodanese to thiocyanate, a less toxic ion. %0AAs antineoplastic adjunct: The mechanism of action of sodium thiosulfate is still not clear, but it is thought that it forms a complex with cisplastin via covalent bond, which renders cisplastin more readily eliminated from the kidneys. It was believed also that sodium thiosulfate plays a role in the protection from nephrotoxicity caused by cisplastin, through reducing delivery of cisplatin to the kidneys and by neutralizing cisplatin in the kidneys where sodium thiosulfate is highly concentrated.  ",,
857,"Amyl nitrite, sodium nitrite, sodium thiosulfate",,12/18/06,Treatment of cyanide poisoning,Designated,Not FDA Approved for Orphan Indication,,,,,"Akorn, Inc.",2500 Millbrook Drive,,Buffalo Grove,Illinois,60089,United States,232506,FALSE,,,HX1032V43M,,,,,,,,"As antidote: Sodium thiosulfate acts as a sulfur donor for the endogenous sulfur transferase enzyme, rhodanese. It is used together with sodium nitrite for cyanide poisiong as antidote. Cyanide has a very high affinity for iron in the ferric state. It reacts with the trivalent (ferric) iron of mitochondrial cytochrome oxidase, thereby inhibiting cellular respiration, resulting in lactic acidosis and cytotoxic hypoxia. Sodium nitrite reacts with hemoglobin to form methemoglobin, which competes with cytochrome oxidase for the cyanide ion. Cyanide binds to methemoglobin to form cyanmethemoglobin and restore the activity of cytochrome oxidase. When cyanide dissociates from methemoglobin, sodium thiosulfate facilitates its conversion by rhodanese to thiocyanate, a less toxic ion. %0AAs antineoplastic adjunct: The mechanism of action of sodium thiosulfate is still not clear, but it is thought that it forms a complex with cisplastin via covalent bond, which renders cisplastin more readily eliminated from the kidneys. It was believed also that sodium thiosulfate plays a role in the protection from nephrotoxicity caused by cisplastin, through reducing delivery of cisplatin to the kidneys and by neutralizing cisplatin in the kidneys where sodium thiosulfate is highly concentrated.  ",,
